track_ids,track_names,artists,first_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
5e9f2mQ8DYtZa9UcrZZRNt,Mexico,"['Goth Babe', 'Surfaces']",Goth Babe,0.752,0.649,6,-6.356,1,0.038,0.259,0.00833,0.541,0.962,117.983,audio_features,5e9f2mQ8DYtZa9UcrZZRNt,spotify:track:5e9f2mQ8DYtZa9UcrZZRNt,https://api.spotify.com/v1/tracks/5e9f2mQ8DYtZa9UcrZZRNt,https://api.spotify.com/v1/audio-analysis/5e9f2mQ8DYtZa9UcrZZRNt,176632,4,Happy
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,['Ice Cube'],Ice Cube,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000,4,Happy
1bjeWoagtHmUKputLVyDxQ,Saturn,['SZA'],SZA,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,audio_features,1bjeWoagtHmUKputLVyDxQ,spotify:track:1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ,186192,4,Happy
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,['d4vd'],d4vd,0.565,0.593,8,-5.864,1,0.0883,0.0288,0.0,0.215,0.429,120.509,audio_features,3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,157974,4,Happy
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,['Paul Russell'],Paul Russell,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,audio_features,0cVyQfDyRnMJ0V3rjjdlU3,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3,114234,4,Happy
235lO0qJ7TO9lpDorTvegE,Cherry On Top,['Ben Platt'],Ben Platt,0.62,0.817,4,-5.373,1,0.0456,0.00466,0.0,0.0652,0.657,133.559,audio_features,235lO0qJ7TO9lpDorTvegE,spotify:track:235lO0qJ7TO9lpDorTvegE,https://api.spotify.com/v1/tracks/235lO0qJ7TO9lpDorTvegE,https://api.spotify.com/v1/audio-analysis/235lO0qJ7TO9lpDorTvegE,254407,4,Happy
0wYwXrgGrrU1idueX5A1wJ,Water,['Tyla'],Tyla,0.756,0.722,3,-3.491,0,0.0652,0.0852,0.0,0.137,0.476,116.941,audio_features,0wYwXrgGrrU1idueX5A1wJ,spotify:track:0wYwXrgGrrU1idueX5A1wJ,https://api.spotify.com/v1/tracks/0wYwXrgGrrU1idueX5A1wJ,https://api.spotify.com/v1/audio-analysis/0wYwXrgGrrU1idueX5A1wJ,200256,4,Happy
6NgvAmrhjUENGdtVQnBHx8,Cinderella,['Remi Wolf'],Remi Wolf,0.721,0.823,1,-4.596,1,0.0635,0.0732,2.18e-06,0.0969,0.573,102.989,audio_features,6NgvAmrhjUENGdtVQnBHx8,spotify:track:6NgvAmrhjUENGdtVQnBHx8,https://api.spotify.com/v1/tracks/6NgvAmrhjUENGdtVQnBHx8,https://api.spotify.com/v1/audio-analysis/6NgvAmrhjUENGdtVQnBHx8,243953,4,Happy
2kSb3wYSOV996xA2NSmpck,Melting,['Kali Uchis'],Kali Uchis,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854,4,Happy
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,['Drake'],Drake,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4,Happy
3pf96IFggfQuT6Gafqx2rt,Sunny,['Boney M.'],Boney M.,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,audio_features,3pf96IFggfQuT6Gafqx2rt,spotify:track:3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/tracks/3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/audio-analysis/3pf96IFggfQuT6Gafqx2rt,242240,4,Happy
5KXXi90Q4pjVxEapZjRC9O,GOOD DAY,['Forrest Frank'],Forrest Frank,0.712,0.682,8,-6.968,1,0.144,0.061,0.0,0.145,0.716,76.033,audio_features,5KXXi90Q4pjVxEapZjRC9O,spotify:track:5KXXi90Q4pjVxEapZjRC9O,https://api.spotify.com/v1/tracks/5KXXi90Q4pjVxEapZjRC9O,https://api.spotify.com/v1/audio-analysis/5KXXi90Q4pjVxEapZjRC9O,170522,4,Happy
6EMXQhhesKZHcR044i5sD2,Lock N Key,['Anella Herim'],Anella Herim,0.873,0.712,4,-7.292,1,0.0707,0.202,0.0,0.3,0.928,120.035,audio_features,6EMXQhhesKZHcR044i5sD2,spotify:track:6EMXQhhesKZHcR044i5sD2,https://api.spotify.com/v1/tracks/6EMXQhhesKZHcR044i5sD2,https://api.spotify.com/v1/audio-analysis/6EMXQhhesKZHcR044i5sD2,129706,4,Happy
6yW6Q8ZPgDBQA1yHWL4Jmh,Mas Que Nada,"['Oliver Heldens', 'Ian Asher', 'Sérgio Mendes']",Oliver Heldens,0.743,0.946,1,-5.023,1,0.0615,0.129,0.864,0.0775,0.514,123.974,audio_features,6yW6Q8ZPgDBQA1yHWL4Jmh,spotify:track:6yW6Q8ZPgDBQA1yHWL4Jmh,https://api.spotify.com/v1/tracks/6yW6Q8ZPgDBQA1yHWL4Jmh,https://api.spotify.com/v1/audio-analysis/6yW6Q8ZPgDBQA1yHWL4Jmh,127016,4,Happy
6dpLxbF7lfCAnC9QRTjNLK,Home,['Good Neighbours'],Good Neighbours,0.583,0.676,6,-4.44,1,0.0298,0.0289,0.0634,0.121,0.134,77.002,audio_features,6dpLxbF7lfCAnC9QRTjNLK,spotify:track:6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/tracks/6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/audio-analysis/6dpLxbF7lfCAnC9QRTjNLK,157486,4,Happy
4xhsWYTOGcal8zt0J161CU,Lovin On Me,['Jack Harlow'],Jack Harlow,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4,Happy
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"['JID', '21 Savage', 'Baby Tate']",JID,0.574,0.567,7,-7.126,0,0.465,0.164,0.0,0.258,0.526,75.965,audio_features,1udwFobQ1JoOdWPQrp2b6u,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4,Happy
21jGcNKet2qwijlDFuPiPb,Circles,['Post Malone'],Post Malone,0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,Happy
0WIv5qV41y6YjjB9V1biuC,Made For Me,['Muni Long'],Muni Long,0.796,0.468,7,-6.375,0,0.0324,0.122,0.0,0.118,0.0677,119.98,audio_features,0WIv5qV41y6YjjB9V1biuC,spotify:track:0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/tracks/0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/audio-analysis/0WIv5qV41y6YjjB9V1biuC,188000,4,Happy
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"['Fuerza Regida', 'Marshmello']",Fuerza Regida,0.793,0.761,5,-5.482,0,0.11,0.067,0.0045,0.26,0.635,125.045,audio_features,6CvTEtGagmzQvkUzzyKR9k,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4,Happy
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']",Rema,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,Happy
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,['Glass Animals'],Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,6CDzDgIUqeDY5g8ujExx2f,spotify:track:6CDzDgIUqeDY5g8ujExx2f,https://api.spotify.com/v1/tracks/6CDzDgIUqeDY5g8ujExx2f,https://api.spotify.com/v1/audio-analysis/6CDzDgIUqeDY5g8ujExx2f,238805,4,Happy
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,['Florence + The Machine'],Florence + The Machine,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4,Happy
5hFVuHDVUqR9FvVnHFoLLo,Sunset,['Tai Verdes'],Tai Verdes,0.736,0.818,2,-5.919,1,0.0614,0.185,0.00284,0.404,0.863,98.044,audio_features,5hFVuHDVUqR9FvVnHFoLLo,spotify:track:5hFVuHDVUqR9FvVnHFoLLo,https://api.spotify.com/v1/tracks/5hFVuHDVUqR9FvVnHFoLLo,https://api.spotify.com/v1/audio-analysis/5hFVuHDVUqR9FvVnHFoLLo,193280,4,Happy
2Uvy6SkNqxvnH1W68dymxG,Redbone,['Childish Gambino'],Childish Gambino,0.745,0.359,1,-10.429,1,0.112,0.192,0.00628,0.138,0.55,160.123,audio_features,2Uvy6SkNqxvnH1W68dymxG,spotify:track:2Uvy6SkNqxvnH1W68dymxG,https://api.spotify.com/v1/tracks/2Uvy6SkNqxvnH1W68dymxG,https://api.spotify.com/v1/audio-analysis/2Uvy6SkNqxvnH1W68dymxG,326933,4,Happy
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,['Kali Uchis'],Kali Uchis,0.642,0.706,7,-6.832,0,0.0507,0.518,0.0,0.243,0.86,136.854,audio_features,0JmnkIqdlnUzPaf8sqBRs3,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,https://api.spotify.com/v1/tracks/0JmnkIqdlnUzPaf8sqBRs3,https://api.spotify.com/v1/audio-analysis/0JmnkIqdlnUzPaf8sqBRs3,187723,4,Happy
0JXXNGljqupsJaZsgSbMZV,Sure Thing,['Miguel'],Miguel,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4,Happy
3RfTeIrWS8LNrfHYwechtt,Sunroof,"['Nicky Youre', 'dazy']",Nicky Youre,0.768,0.716,10,-5.11,1,0.0404,0.35,0.0,0.15,0.841,131.43,audio_features,3RfTeIrWS8LNrfHYwechtt,spotify:track:3RfTeIrWS8LNrfHYwechtt,https://api.spotify.com/v1/tracks/3RfTeIrWS8LNrfHYwechtt,https://api.spotify.com/v1/audio-analysis/3RfTeIrWS8LNrfHYwechtt,163026,4,Happy
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,"['Bee Gees', 'SG Lewis']",Bee Gees,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,audio_features,0L3XCv9i9IHs8cJEVhsJ3J,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/tracks/0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/audio-analysis/0L3XCv9i9IHs8cJEVhsJ3J,357936,4,Happy
4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,"['Latto', 'Mariah Carey', 'DJ Khaled']",Latto,0.867,0.771,11,-3.688,0,0.0939,0.0385,0.0,0.133,0.715,106.021,audio_features,4nmD4awtUUCC4AGETpUiuP,spotify:track:4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/tracks/4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/audio-analysis/4nmD4awtUUCC4AGETpUiuP,181666,4,Happy
0oA9wBGDY4uyILLg4GymWP,Tom's Diner,"['AnnenMayKantereit', 'Giant Rooks']",AnnenMayKantereit,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,audio_features,0oA9wBGDY4uyILLg4GymWP,spotify:track:0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP,269333,4,Happy
46u45Dhe0ArF7CuPEi2Jxl,Baby I'm Yours (feat. Irfane),"['Breakbot', 'Irfane']",Breakbot,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,audio_features,46u45Dhe0ArF7CuPEi2Jxl,spotify:track:46u45Dhe0ArF7CuPEi2Jxl,https://api.spotify.com/v1/tracks/46u45Dhe0ArF7CuPEi2Jxl,https://api.spotify.com/v1/audio-analysis/46u45Dhe0ArF7CuPEi2Jxl,215787,4,Happy
0yLdNVWF3Srea0uzk55zFn,Flowers,['Miley Cyrus'],Miley Cyrus,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4,Happy
4NJqhmkGN042BrvHoMKUrJ,Austin,['Dasha'],Dasha,0.75,0.671,0,-6.753,1,0.0532,0.468,3.75e-06,0.108,0.738,114.902,audio_features,4NJqhmkGN042BrvHoMKUrJ,spotify:track:4NJqhmkGN042BrvHoMKUrJ,https://api.spotify.com/v1/tracks/4NJqhmkGN042BrvHoMKUrJ,https://api.spotify.com/v1/audio-analysis/4NJqhmkGN042BrvHoMKUrJ,171783,4,Happy
3LUWWox8YYykohBbHUrrxd,We R Who We R,['Kesha'],Kesha,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4,Happy
5aIVCx5tnk0ntmdiinnYvw,Water,['Tyla'],Tyla,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,audio_features,5aIVCx5tnk0ntmdiinnYvw,spotify:track:5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw,200256,4,Happy
2Zo1PcszsT9WQ0ANntJbID,Feather,['Sabrina Carpenter'],Sabrina Carpenter,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4,Happy
6Qb7YsAqH4wWFUMbGsCpap,Training Season,['Dua Lipa'],Dua Lipa,0.812,0.587,5,-4.483,0,0.0477,0.0349,2.64e-06,0.123,0.664,123.041,audio_features,6Qb7YsAqH4wWFUMbGsCpap,spotify:track:6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/tracks/6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/audio-analysis/6Qb7YsAqH4wWFUMbGsCpap,209488,4,Happy
4hXc50b59ywx8cdg9KlHCQ,Kiss The Ground,['Haven Madison'],Haven Madison,0.688,0.503,0,-9.614,1,0.0449,0.00265,0.00435,0.0573,0.574,75.042,audio_features,4hXc50b59ywx8cdg9KlHCQ,spotify:track:4hXc50b59ywx8cdg9KlHCQ,https://api.spotify.com/v1/tracks/4hXc50b59ywx8cdg9KlHCQ,https://api.spotify.com/v1/audio-analysis/4hXc50b59ywx8cdg9KlHCQ,155400,4,Happy
4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,['Sophie Ellis-Bextor'],Sophie Ellis-Bextor,0.73,0.849,1,-5.281,0,0.0299,0.00234,2.57e-05,0.312,0.887,117.308,audio_features,4tKGFmENO69tZR9ahgZu48,spotify:track:4tKGFmENO69tZR9ahgZu48,https://api.spotify.com/v1/tracks/4tKGFmENO69tZR9ahgZu48,https://api.spotify.com/v1/audio-analysis/4tKGFmENO69tZR9ahgZu48,230013,4,Happy
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,['WALK THE MOON'],WALK THE MOON,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,Happy
0K9tfzrxJyCQIf7oAlPwaK,YA YA,['Beyoncé'],Beyoncé,0.617,0.904,11,-5.371,1,0.341,0.317,0.0,0.507,0.764,151.926,audio_features,0K9tfzrxJyCQIf7oAlPwaK,spotify:track:0K9tfzrxJyCQIf7oAlPwaK,https://api.spotify.com/v1/tracks/0K9tfzrxJyCQIf7oAlPwaK,https://api.spotify.com/v1/audio-analysis/0K9tfzrxJyCQIf7oAlPwaK,274766,4,Happy
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,['Taylor Swift'],Taylor Swift,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,audio_features,1R0a2iXumgCiFb7HEZ7gUE,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,236413,4,Happy
6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),"['Kali Uchis', 'Peso Pluma']",Kali Uchis,0.695,0.592,5,-5.34,0,0.032,0.00449,0.000663,0.185,0.482,108.001,audio_features,6XaJfhwof7qIgbbXO5tIQI,spotify:track:6XaJfhwof7qIgbbXO5tIQI,https://api.spotify.com/v1/tracks/6XaJfhwof7qIgbbXO5tIQI,https://api.spotify.com/v1/audio-analysis/6XaJfhwof7qIgbbXO5tIQI,260371,4,Happy
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,['Chappell Roan'],Chappell Roan,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,audio_features,4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841,4,Happy
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,['Dua Lipa'],Dua Lipa,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4,Happy
56yiEEYcSMw27ujiSyVzCS,Small Town Scandal,['Zolita'],Zolita,0.638,0.792,7,-4.455,1,0.0308,0.0698,0.0,0.274,0.835,125.011,audio_features,56yiEEYcSMw27ujiSyVzCS,spotify:track:56yiEEYcSMw27ujiSyVzCS,https://api.spotify.com/v1/tracks/56yiEEYcSMw27ujiSyVzCS,https://api.spotify.com/v1/audio-analysis/56yiEEYcSMw27ujiSyVzCS,210893,4,Happy
7gaA3wERFkFkgivjwbSvkG,"yes, and?",['Ariana Grande'],Ariana Grande,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,audio_features,7gaA3wERFkFkgivjwbSvkG,spotify:track:7gaA3wERFkFkgivjwbSvkG,https://api.spotify.com/v1/tracks/7gaA3wERFkFkgivjwbSvkG,https://api.spotify.com/v1/audio-analysis/7gaA3wERFkFkgivjwbSvkG,214994,4,Happy
6Uj1ctrBOjOas8xZXGqKk4,Woman,['Doja Cat'],Doja Cat,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4,Happy
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58","['Bizarrap', 'Young Miko']",Bizarrap,0.566,0.614,7,-6.946,0,0.144,0.494,0.0,0.116,0.439,96.123,audio_features,6VciS3dRMpZhJiDxT8ArFi,spotify:track:6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/tracks/6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/audio-analysis/6VciS3dRMpZhJiDxT8ArFi,187173,4,Happy
0QHEIqNKsMoOY5urbzN48u,Made You Look,['Meghan Trainor'],Meghan Trainor,0.834,0.522,10,-3.574,1,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,Happy
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,['Olivia Rodrigo'],Olivia Rodrigo,0.631,0.881,9,-3.545,1,0.0995,0.00177,4.5e-06,0.0639,0.808,129.981,audio_features,3IX0yuEVvDbnqUwMBB3ouC,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/tracks/3IX0yuEVvDbnqUwMBB3ouC,https://api.spotify.com/v1/audio-analysis/3IX0yuEVvDbnqUwMBB3ouC,184784,4,Happy
4pAl7FkDMNBsjykPXo91B3,Needed Me,['Rihanna'],Rihanna,0.697,0.315,5,-8.091,0,0.234,0.11,0.0,0.0825,0.298,110.872,audio_features,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600,4,Happy
3RauEVgRgj1IuWdJ9fDs70,The Man,['Taylor Swift'],Taylor Swift,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,3RauEVgRgj1IuWdJ9fDs70,spotify:track:3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,https://api.spotify.com/v1/audio-analysis/3RauEVgRgj1IuWdJ9fDs70,190360,4,Happy
6ic8OlLUNEATToEFU3xmaH,Gimme More,['Britney Spears'],Britney Spears,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,audio_features,6ic8OlLUNEATToEFU3xmaH,spotify:track:6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,https://api.spotify.com/v1/audio-analysis/6ic8OlLUNEATToEFU3xmaH,251240,4,Happy
1Rweq7vNjK4kZBbGrmxQsl,bye,['Ariana Grande'],Ariana Grande,0.606,0.645,2,-4.835,0,0.0333,0.204,0.0,0.14,0.453,110.016,audio_features,1Rweq7vNjK4kZBbGrmxQsl,spotify:track:1Rweq7vNjK4kZBbGrmxQsl,https://api.spotify.com/v1/tracks/1Rweq7vNjK4kZBbGrmxQsl,https://api.spotify.com/v1/audio-analysis/1Rweq7vNjK4kZBbGrmxQsl,164927,4,Happy
5mHdCZtVyb4DcJw8799hZp,Escapism.,"['RAYE', '070 Shake']",RAYE,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5mHdCZtVyb4DcJw8799hZp,spotify:track:5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/tracks/5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/audio-analysis/5mHdCZtVyb4DcJw8799hZp,272373,4,Happy
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']",Sam Smith,0.719,0.454,2,-7.384,1,0.0707,0.0138,4.83e-06,0.318,0.224,131.007,audio_features,3nqQXoyQOWXiESFLlDF1hG,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4,Happy
