danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.365,0.533,6,-11.968,0,0.0457,0.742,0.00137,0.359,0.164,97.432,audio_features,4mgYKB06m2MsTI27eEW0og,spotify:track:4mgYKB06m2MsTI27eEW0og,https://api.spotify.com/v1/tracks/4mgYKB06m2MsTI27eEW0og,https://api.spotify.com/v1/audio-analysis/4mgYKB06m2MsTI27eEW0og,220827,4
0.426,0.0977,11,-13.594,1,0.0511,0.939,0.0,0.109,0.233,131.541,audio_features,295AV2PI6PUduX585IekdQ,spotify:track:295AV2PI6PUduX585IekdQ,https://api.spotify.com/v1/tracks/295AV2PI6PUduX585IekdQ,https://api.spotify.com/v1/audio-analysis/295AV2PI6PUduX585IekdQ,217360,5
0.576,0.0941,5,-14.713,0,0.0457,0.976,0.000275,0.109,0.151,120.017,audio_features,2JIVtls9Jf9nAosUbFzbyw,spotify:track:2JIVtls9Jf9nAosUbFzbyw,https://api.spotify.com/v1/tracks/2JIVtls9Jf9nAosUbFzbyw,https://api.spotify.com/v1/audio-analysis/2JIVtls9Jf9nAosUbFzbyw,146627,3
0.362,0.0697,4,-11.549,1,0.0357,0.728,4.62e-05,0.111,0.0865,97.05,audio_features,72uctX0CoGN8m4MH430GSu,spotify:track:72uctX0CoGN8m4MH430GSu,https://api.spotify.com/v1/tracks/72uctX0CoGN8m4MH430GSu,https://api.spotify.com/v1/audio-analysis/72uctX0CoGN8m4MH430GSu,209342,4
0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,audio_features,5FnpXVgDOk2sLT58qM22Of,spotify:track:5FnpXVgDOk2sLT58qM22Of,https://api.spotify.com/v1/tracks/5FnpXVgDOk2sLT58qM22Of,https://api.spotify.com/v1/audio-analysis/5FnpXVgDOk2sLT58qM22Of,176667,4
0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,audio_features,4K1imZQQ0yKtJ40vGmUajS,spotify:track:4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/tracks/4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/audio-analysis/4K1imZQQ0yKtJ40vGmUajS,220400,4
0.277,0.0929,10,-15.874,0,0.0357,0.926,0.000924,0.17,0.13,78.871,audio_features,6x6RvYqS14uGEmiOtenM5n,spotify:track:6x6RvYqS14uGEmiOtenM5n,https://api.spotify.com/v1/tracks/6x6RvYqS14uGEmiOtenM5n,https://api.spotify.com/v1/audio-analysis/6x6RvYqS14uGEmiOtenM5n,254000,4
0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,audio_features,3uCkIqD0VzQUijbs8WIizs,spotify:track:3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/tracks/3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/audio-analysis/3uCkIqD0VzQUijbs8WIizs,210653,4
0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3
0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,audio_features,3rJDsZjIaCfJQSqRUvl0BM,spotify:track:3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/tracks/3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/audio-analysis/3rJDsZjIaCfJQSqRUvl0BM,232373,4
0.521,0.0889,4,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,audio_features,68RI4I6SKm57SxjG06OYvN,spotify:track:68RI4I6SKm57SxjG06OYvN,https://api.spotify.com/v1/tracks/68RI4I6SKm57SxjG06OYvN,https://api.spotify.com/v1/audio-analysis/68RI4I6SKm57SxjG06OYvN,313253,4
0.203,0.467,9,-12.296,1,0.0452,0.554,0.698,0.108,0.0591,135.073,audio_features,07eGxuz8bL6QMsRqEe1Adu,spotify:track:07eGxuz8bL6QMsRqEe1Adu,https://api.spotify.com/v1/tracks/07eGxuz8bL6QMsRqEe1Adu,https://api.spotify.com/v1/audio-analysis/07eGxuz8bL6QMsRqEe1Adu,606850,3
0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,audio_features,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,227093,3
0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162,audio_features,0eBryM7ePQH3Klt3jz8xZd,spotify:track:0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/tracks/0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/audio-analysis/0eBryM7ePQH3Klt3jz8xZd,188878,4
0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499,audio_features,3AqPL1n1wKc5DVFFnYuJhp,spotify:track:3AqPL1n1wKc5DVFFnYuJhp,https://api.spotify.com/v1/tracks/3AqPL1n1wKc5DVFFnYuJhp,https://api.spotify.com/v1/audio-analysis/3AqPL1n1wKc5DVFFnYuJhp,370667,4
0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,audio_features,1IF5UcqRO42D12vYwceOY6,spotify:track:1IF5UcqRO42D12vYwceOY6,https://api.spotify.com/v1/tracks/1IF5UcqRO42D12vYwceOY6,https://api.spotify.com/v1/audio-analysis/1IF5UcqRO42D12vYwceOY6,211960,4
0.367,0.103,4,-11.075,1,0.0468,0.914,4.16e-06,0.101,0.229,76.633,audio_features,2PLpZnaPqYfr89TY1bG3wc,spotify:track:2PLpZnaPqYfr89TY1bG3wc,https://api.spotify.com/v1/tracks/2PLpZnaPqYfr89TY1bG3wc,https://api.spotify.com/v1/audio-analysis/2PLpZnaPqYfr89TY1bG3wc,199200,4
0.597,0.0223,4,-17.056,0,0.0421,0.978,0.000498,0.101,0.305,86.952,audio_features,3zyDQeTrptB1etZyRCpOLX,spotify:track:3zyDQeTrptB1etZyRCpOLX,https://api.spotify.com/v1/tracks/3zyDQeTrptB1etZyRCpOLX,https://api.spotify.com/v1/audio-analysis/3zyDQeTrptB1etZyRCpOLX,213293,3
0.621,0.219,0,-11.305,1,0.0381,0.89,1.4e-05,0.111,0.253,120.495,audio_features,5KkoM9rbevlWf8EePOrwfS,spotify:track:5KkoM9rbevlWf8EePOrwfS,https://api.spotify.com/v1/tracks/5KkoM9rbevlWf8EePOrwfS,https://api.spotify.com/v1/audio-analysis/5KkoM9rbevlWf8EePOrwfS,195846,3
0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,audio_features,3Kj2EWpIBnvETsYq4cq0IH,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,https://api.spotify.com/v1/tracks/3Kj2EWpIBnvETsYq4cq0IH,https://api.spotify.com/v1/audio-analysis/3Kj2EWpIBnvETsYq4cq0IH,217467,4
0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1XpYodsD36XN7ygcdF7mJJ,spotify:track:1XpYodsD36XN7ygcdF7mJJ,https://api.spotify.com/v1/tracks/1XpYodsD36XN7ygcdF7mJJ,https://api.spotify.com/v1/audio-analysis/1XpYodsD36XN7ygcdF7mJJ,258373,4
0.419,0.273,0,-8.897,1,0.0304,0.938,4.08e-05,0.0918,0.0552,110.597,audio_features,3jt1ZVIuluGkV0sWWLSUzw,spotify:track:3jt1ZVIuluGkV0sWWLSUzw,https://api.spotify.com/v1/tracks/3jt1ZVIuluGkV0sWWLSUzw,https://api.spotify.com/v1/audio-analysis/3jt1ZVIuluGkV0sWWLSUzw,273467,3
0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.759,audio_features,61qxP4Vs5DVX0Ic4GnBklu,spotify:track:61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/tracks/61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/audio-analysis/61qxP4Vs5DVX0Ic4GnBklu,262520,4
0.301,0.473,0,-7.329,1,0.0371,0.0357,4.36e-05,0.142,0.152,128.992,audio_features,6lU6rPNgmEhilIurtFmkFm,spotify:track:6lU6rPNgmEhilIurtFmkFm,https://api.spotify.com/v1/tracks/6lU6rPNgmEhilIurtFmkFm,https://api.spotify.com/v1/audio-analysis/6lU6rPNgmEhilIurtFmkFm,257385,4
0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,audio_features,6BrMEbPSSj55nQhkgf6DnE,spotify:track:6BrMEbPSSj55nQhkgf6DnE,https://api.spotify.com/v1/tracks/6BrMEbPSSj55nQhkgf6DnE,https://api.spotify.com/v1/audio-analysis/6BrMEbPSSj55nQhkgf6DnE,112707,3
0.455,0.172,3,-10.265,1,0.0307,0.236,0.0013,0.102,0.189,118.161,audio_features,27ytYULTu6QSZBhGaOKq9i,spotify:track:27ytYULTu6QSZBhGaOKq9i,https://api.spotify.com/v1/tracks/27ytYULTu6QSZBhGaOKq9i,https://api.spotify.com/v1/audio-analysis/27ytYULTu6QSZBhGaOKq9i,313079,3
0.384,0.167,0,-9.92,1,0.0375,0.924,0.0,0.118,0.258,95.102,audio_features,1ovZe7upcqycTuPFfOg6kB,spotify:track:1ovZe7upcqycTuPFfOg6kB,https://api.spotify.com/v1/tracks/1ovZe7upcqycTuPFfOg6kB,https://api.spotify.com/v1/audio-analysis/1ovZe7upcqycTuPFfOg6kB,256108,4
0.387,0.94,7,-3.018,1,0.146,0.000352,3.18e-06,0.628,0.456,167.91,audio_features,19vHgVS1aukRiQWhTqfKnE,spotify:track:19vHgVS1aukRiQWhTqfKnE,https://api.spotify.com/v1/tracks/19vHgVS1aukRiQWhTqfKnE,https://api.spotify.com/v1/audio-analysis/19vHgVS1aukRiQWhTqfKnE,164791,4
0.53,0.729,4,-6.393,1,0.0338,0.00275,9.02e-06,0.471,0.261,119.981,audio_features,27Nkg5NHILTJUcCyBkvVHt,spotify:track:27Nkg5NHILTJUcCyBkvVHt,https://api.spotify.com/v1/tracks/27Nkg5NHILTJUcCyBkvVHt,https://api.spotify.com/v1/audio-analysis/27Nkg5NHILTJUcCyBkvVHt,206142,4
0.509,0.799,5,-5.889,1,0.0697,0.000829,0.0,0.0761,0.204,95.998,audio_features,30TqgnUsww4JzR2V8Ert9b,spotify:track:30TqgnUsww4JzR2V8Ert9b,https://api.spotify.com/v1/tracks/30TqgnUsww4JzR2V8Ert9b,https://api.spotify.com/v1/audio-analysis/30TqgnUsww4JzR2V8Ert9b,184064,4
0.703,0.676,9,-9.063,1,0.0661,0.142,0.0,0.0753,0.116,94.995,audio_features,0Latl06o13TA9mQV7SBUpx,spotify:track:0Latl06o13TA9mQV7SBUpx,https://api.spotify.com/v1/tracks/0Latl06o13TA9mQV7SBUpx,https://api.spotify.com/v1/audio-analysis/0Latl06o13TA9mQV7SBUpx,144000,4
0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,audio_features,1H4Y9uW4N0LsxJUz0VnaPJ,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/tracks/1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/audio-analysis/1H4Y9uW4N0LsxJUz0VnaPJ,204677,4
0.628,0.497,2,-5.794,1,0.0271,0.114,0.0,0.112,0.157,114.704,audio_features,5VEnzMXc8ocZko4M4TqnR2,spotify:track:5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/tracks/5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/audio-analysis/5VEnzMXc8ocZko4M4TqnR2,208115,5
0.505,0.848,11,-5.173,0,0.0575,0.0106,0.0,0.18,0.282,140.055,audio_features,1bnswV3i4J3u9QVcdVMd39,spotify:track:1bnswV3i4J3u9QVcdVMd39,https://api.spotify.com/v1/tracks/1bnswV3i4J3u9QVcdVMd39,https://api.spotify.com/v1/audio-analysis/1bnswV3i4J3u9QVcdVMd39,259428,4
0.307,0.7,1,-6.945,0,0.0619,0.085,9.75e-05,0.608,0.246,174.489,audio_features,4Mszk8p6xU2h6mhVoIp4io,spotify:track:4Mszk8p6xU2h6mhVoIp4io,https://api.spotify.com/v1/tracks/4Mszk8p6xU2h6mhVoIp4io,https://api.spotify.com/v1/audio-analysis/4Mszk8p6xU2h6mhVoIp4io,239133,4
0.53,0.97,9,-6.248,0,0.0675,0.00354,0.0875,0.356,0.158,111.881,audio_features,1ue6hDpQnActsuH661uCYR,spotify:track:1ue6hDpQnActsuH661uCYR,https://api.spotify.com/v1/tracks/1ue6hDpQnActsuH661uCYR,https://api.spotify.com/v1/audio-analysis/1ue6hDpQnActsuH661uCYR,261680,4
0.479,0.717,11,-6.527,0,0.0702,0.138,0.0,0.0895,0.35,140.146,audio_features,32yaRngoDZcF56ApmNaBNz,spotify:track:32yaRngoDZcF56ApmNaBNz,https://api.spotify.com/v1/tracks/32yaRngoDZcF56ApmNaBNz,https://api.spotify.com/v1/audio-analysis/32yaRngoDZcF56ApmNaBNz,190456,4
0.557,0.872,11,-6.583,1,0.216,0.00817,4.02e-06,0.503,0.296,96.529,audio_features,65WzVVqyzkRzSOmM2kovls,spotify:track:65WzVVqyzkRzSOmM2kovls,https://api.spotify.com/v1/tracks/65WzVVqyzkRzSOmM2kovls,https://api.spotify.com/v1/audio-analysis/65WzVVqyzkRzSOmM2kovls,160054,4
0.637,0.597,5,-4.352,1,0.0305,0.03,0.0,0.088,0.582,100.109,audio_features,7JKKIrRBNO9Og5ayp2F7hi,spotify:track:7JKKIrRBNO9Og5ayp2F7hi,https://api.spotify.com/v1/tracks/7JKKIrRBNO9Og5ayp2F7hi,https://api.spotify.com/v1/audio-analysis/7JKKIrRBNO9Og5ayp2F7hi,166522,4
0.404,0.852,1,-6.697,0,0.109,0.0551,0.0,0.12,0.522,176.243,audio_features,1WCPaQ7zMEMwWbpuTrhM9S,spotify:track:1WCPaQ7zMEMwWbpuTrhM9S,https://api.spotify.com/v1/tracks/1WCPaQ7zMEMwWbpuTrhM9S,https://api.spotify.com/v1/audio-analysis/1WCPaQ7zMEMwWbpuTrhM9S,174313,4
0.504,0.895,2,-4.295,0,0.0839,0.00111,2.22e-06,0.173,0.371,125.117,audio_features,3fWibgdtgIie6LKTZ2rUoI,spotify:track:3fWibgdtgIie6LKTZ2rUoI,https://api.spotify.com/v1/tracks/3fWibgdtgIie6LKTZ2rUoI,https://api.spotify.com/v1/audio-analysis/3fWibgdtgIie6LKTZ2rUoI,236160,4
0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,audio_features,104buTcnP2AsxqB7U1FIZ4,spotify:track:104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/tracks/104buTcnP2AsxqB7U1FIZ4,https://api.spotify.com/v1/audio-analysis/104buTcnP2AsxqB7U1FIZ4,169801,4
0.422,0.511,9,-5.788,1,0.0279,0.174,0.0,0.122,0.0874,110.013,audio_features,1EBtVgTnh8umbKsdsQi0zg,spotify:track:1EBtVgTnh8umbKsdsQi0zg,https://api.spotify.com/v1/tracks/1EBtVgTnh8umbKsdsQi0zg,https://api.spotify.com/v1/audio-analysis/1EBtVgTnh8umbKsdsQi0zg,144273,4
0.406,0.816,3,-3.314,0,0.0452,0.00672,0.0,0.1,0.399,86.047,audio_features,4jK8AB1E3sUR5D8yL9uepd,spotify:track:4jK8AB1E3sUR5D8yL9uepd,https://api.spotify.com/v1/tracks/4jK8AB1E3sUR5D8yL9uepd,https://api.spotify.com/v1/audio-analysis/4jK8AB1E3sUR5D8yL9uepd,215294,4
0.479,0.368,0,-10.656,0,0.031,0.361,0.0,0.132,0.162,79.907,audio_features,0OIky9LZNVaUp4GakW7777,spotify:track:0OIky9LZNVaUp4GakW7777,https://api.spotify.com/v1/tracks/0OIky9LZNVaUp4GakW7777,https://api.spotify.com/v1/audio-analysis/0OIky9LZNVaUp4GakW7777,184427,4
0.384,0.938,4,-6.323,0,0.124,0.000236,0.0,0.132,0.163,92.859,audio_features,0CwiF8zPjl7ESC6nDnBvPo,spotify:track:0CwiF8zPjl7ESC6nDnBvPo,https://api.spotify.com/v1/tracks/0CwiF8zPjl7ESC6nDnBvPo,https://api.spotify.com/v1/audio-analysis/0CwiF8zPjl7ESC6nDnBvPo,186129,3
0.594,0.468,9,-7.559,1,0.0256,0.168,0.00113,0.188,0.299,94.14,audio_features,3tZXR1QTZihYHLIdByiNh3,spotify:track:3tZXR1QTZihYHLIdByiNh3,https://api.spotify.com/v1/tracks/3tZXR1QTZihYHLIdByiNh3,https://api.spotify.com/v1/audio-analysis/3tZXR1QTZihYHLIdByiNh3,171064,4
0.408,0.799,4,-5.987,0,0.102,0.0324,0.0,0.0874,0.403,171.999,audio_features,0jSfQJjEPrcVHr6f7x3D8X,spotify:track:0jSfQJjEPrcVHr6f7x3D8X,https://api.spotify.com/v1/tracks/0jSfQJjEPrcVHr6f7x3D8X,https://api.spotify.com/v1/audio-analysis/0jSfQJjEPrcVHr6f7x3D8X,137773,4
0.667,0.716,7,-4.463,1,0.0564,0.238,0.0,0.255,0.412,144.943,audio_features,2qtqIinDwJQzsUofMtkH0D,spotify:track:2qtqIinDwJQzsUofMtkH0D,https://api.spotify.com/v1/tracks/2qtqIinDwJQzsUofMtkH0D,https://api.spotify.com/v1/audio-analysis/2qtqIinDwJQzsUofMtkH0D,149160,4
0.544,0.921,2,-4.03,1,0.0512,0.000504,0.0,0.391,0.603,95.018,audio_features,7qCzenL7S1onPt6QdRsDsd,spotify:track:7qCzenL7S1onPt6QdRsDsd,https://api.spotify.com/v1/tracks/7qCzenL7S1onPt6QdRsDsd,https://api.spotify.com/v1/audio-analysis/7qCzenL7S1onPt6QdRsDsd,198000,4
0.226,0.918,2,-5.614,0,0.208,2.93e-05,8.62e-05,0.726,0.245,170.037,audio_features,5SYugUCqLTkFfInqpIMTY7,spotify:track:5SYugUCqLTkFfInqpIMTY7,https://api.spotify.com/v1/tracks/5SYugUCqLTkFfInqpIMTY7,https://api.spotify.com/v1/audio-analysis/5SYugUCqLTkFfInqpIMTY7,248947,3
0.667,0.776,8,-4.535,0,0.0281,0.00238,4.52e-05,0.134,0.519,128.005,audio_features,6rAXHPd18PZ6W8m9EectzH,spotify:track:6rAXHPd18PZ6W8m9EectzH,https://api.spotify.com/v1/tracks/6rAXHPd18PZ6W8m9EectzH,https://api.spotify.com/v1/audio-analysis/6rAXHPd18PZ6W8m9EectzH,214707,4
0.429,0.927,8,-5.102,1,0.185,0.000574,0.138,0.249,0.311,75.03,audio_features,5G6jZFDAFlpAA9v5LTV4NI,spotify:track:5G6jZFDAFlpAA9v5LTV4NI,https://api.spotify.com/v1/tracks/5G6jZFDAFlpAA9v5LTV4NI,https://api.spotify.com/v1/audio-analysis/5G6jZFDAFlpAA9v5LTV4NI,206924,4
0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,audio_features,1yKAqZoi8xWGLCf5vajroL,spotify:track:1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/tracks/1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/audio-analysis/1yKAqZoi8xWGLCf5vajroL,194253,4
0.513,0.935,2,-4.601,0,0.183,0.0129,0.0,0.102,0.356,140.024,audio_features,1aDag9tG1j1TDTtBKEbzLy,spotify:track:1aDag9tG1j1TDTtBKEbzLy,https://api.spotify.com/v1/tracks/1aDag9tG1j1TDTtBKEbzLy,https://api.spotify.com/v1/audio-analysis/1aDag9tG1j1TDTtBKEbzLy,230102,4
0.586,0.768,7,-5.586,0,0.0385,0.0862,0.0,0.185,0.444,99.007,audio_features,6k3a5Y044Dm32g3yIo2zhK,spotify:track:6k3a5Y044Dm32g3yIo2zhK,https://api.spotify.com/v1/tracks/6k3a5Y044Dm32g3yIo2zhK,https://api.spotify.com/v1/audio-analysis/6k3a5Y044Dm32g3yIo2zhK,191515,4
0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,audio_features,4NgherJDfCXWBZBYheM4jK,spotify:track:4NgherJDfCXWBZBYheM4jK,https://api.spotify.com/v1/tracks/4NgherJDfCXWBZBYheM4jK,https://api.spotify.com/v1/audio-analysis/4NgherJDfCXWBZBYheM4jK,120429,4
0.639,0.776,9,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,audio_features,4AXAS26dUVTnCnubySfkbv,spotify:track:4AXAS26dUVTnCnubySfkbv,https://api.spotify.com/v1/tracks/4AXAS26dUVTnCnubySfkbv,https://api.spotify.com/v1/audio-analysis/4AXAS26dUVTnCnubySfkbv,145801,4
0.501,0.797,1,-5.769,0,0.0611,0.0852,3.22e-06,0.516,0.248,159.998,audio_features,3P937TrYRrGCbjgOIYzhnm,spotify:track:3P937TrYRrGCbjgOIYzhnm,https://api.spotify.com/v1/tracks/3P937TrYRrGCbjgOIYzhnm,https://api.spotify.com/v1/audio-analysis/3P937TrYRrGCbjgOIYzhnm,174351,4
0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.441,127.001,audio_features,3rEwGRmPVVudVjqdgv0tRR,spotify:track:3rEwGRmPVVudVjqdgv0tRR,https://api.spotify.com/v1/tracks/3rEwGRmPVVudVjqdgv0tRR,https://api.spotify.com/v1/audio-analysis/3rEwGRmPVVudVjqdgv0tRR,243227,4
0.361,0.304,7,-7.803,1,0.0373,0.142,0.0,0.0975,0.223,179.326,audio_features,2Z9BEKyEfi58oeLUYkreZM,spotify:track:2Z9BEKyEfi58oeLUYkreZM,https://api.spotify.com/v1/tracks/2Z9BEKyEfi58oeLUYkreZM,https://api.spotify.com/v1/audio-analysis/2Z9BEKyEfi58oeLUYkreZM,198455,3
0.686,0.746,8,-6.268,1,0.0302,0.0105,7.24e-06,0.0328,0.358,128.007,audio_features,4l42ScC0z19ygzbpS4JzGi,spotify:track:4l42ScC0z19ygzbpS4JzGi,https://api.spotify.com/v1/tracks/4l42ScC0z19ygzbpS4JzGi,https://api.spotify.com/v1/audio-analysis/4l42ScC0z19ygzbpS4JzGi,171673,4
0.386,0.92,6,-2.906,0,0.306,0.00304,6.56e-06,0.341,0.518,156.991,audio_features,7oib44NmCMvGNWnDDJjv5C,spotify:track:7oib44NmCMvGNWnDDJjv5C,https://api.spotify.com/v1/tracks/7oib44NmCMvGNWnDDJjv5C,https://api.spotify.com/v1/audio-analysis/7oib44NmCMvGNWnDDJjv5C,215053,4
0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,audio_features,6T7MAQCekVb3UnCykjX3BP,spotify:track:6T7MAQCekVb3UnCykjX3BP,https://api.spotify.com/v1/tracks/6T7MAQCekVb3UnCykjX3BP,https://api.spotify.com/v1/audio-analysis/6T7MAQCekVb3UnCykjX3BP,295000,4
0.454,0.512,9,-5.023,1,0.0295,0.847,0.00564,0.371,0.159,73.907,audio_features,0ldPf4JWjGlVNZ68wFlkIa,spotify:track:0ldPf4JWjGlVNZ68wFlkIa,https://api.spotify.com/v1/tracks/0ldPf4JWjGlVNZ68wFlkIa,https://api.spotify.com/v1/audio-analysis/0ldPf4JWjGlVNZ68wFlkIa,167438,4
0.43,0.855,4,-5.104,0,0.0711,0.00276,0.0,0.335,0.135,145.02,audio_features,3xVmo0y8QSYOVLaifgZv8H,spotify:track:3xVmo0y8QSYOVLaifgZv8H,https://api.spotify.com/v1/tracks/3xVmo0y8QSYOVLaifgZv8H,https://api.spotify.com/v1/audio-analysis/3xVmo0y8QSYOVLaifgZv8H,228600,4
0.323,0.628,4,-4.831,1,0.0455,0.00262,0.0,0.112,0.183,122.336,audio_features,10lsv64UUfs9OSZyRG4aeB,spotify:track:10lsv64UUfs9OSZyRG4aeB,https://api.spotify.com/v1/tracks/10lsv64UUfs9OSZyRG4aeB,https://api.spotify.com/v1/audio-analysis/10lsv64UUfs9OSZyRG4aeB,186440,4
0.445,0.755,4,-7.339,1,0.0377,0.00433,0.00204,0.291,0.0692,119.994,audio_features,1tSVf4MEdh8kVwKCmZw6uc,spotify:track:1tSVf4MEdh8kVwKCmZw6uc,https://api.spotify.com/v1/tracks/1tSVf4MEdh8kVwKCmZw6uc,https://api.spotify.com/v1/audio-analysis/1tSVf4MEdh8kVwKCmZw6uc,215693,4
0.295,0.924,5,-3.407,1,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,audio_features,1yYE8EyuIV0rrvQ1bA2Fyf,spotify:track:1yYE8EyuIV0rrvQ1bA2Fyf,https://api.spotify.com/v1/tracks/1yYE8EyuIV0rrvQ1bA2Fyf,https://api.spotify.com/v1/audio-analysis/1yYE8EyuIV0rrvQ1bA2Fyf,239387,4
0.539,0.787,9,-6.03,1,0.364,0.135,3.74e-05,0.143,0.692,80.449,audio_features,4JfMlJsDGIu1bVOYUnUYYH,spotify:track:4JfMlJsDGIu1bVOYUnUYYH,https://api.spotify.com/v1/tracks/4JfMlJsDGIu1bVOYUnUYYH,https://api.spotify.com/v1/audio-analysis/4JfMlJsDGIu1bVOYUnUYYH,141654,4
0.6,0.727,0,-5.248,1,0.0826,0.00533,0.0,0.334,0.632,140.078,audio_features,59QtD84KONsWuBFL7bwQrP,spotify:track:59QtD84KONsWuBFL7bwQrP,https://api.spotify.com/v1/tracks/59QtD84KONsWuBFL7bwQrP,https://api.spotify.com/v1/audio-analysis/59QtD84KONsWuBFL7bwQrP,149143,4
0.371,0.948,3,-3.763,0,0.0519,0.000691,0.00193,0.0952,0.39,144.929,audio_features,5tsBGhl0yosGxoj992WtjJ,spotify:track:5tsBGhl0yosGxoj992WtjJ,https://api.spotify.com/v1/tracks/5tsBGhl0yosGxoj992WtjJ,https://api.spotify.com/v1/audio-analysis/5tsBGhl0yosGxoj992WtjJ,249920,4
0.387,0.925,2,-5.526,0,0.0437,5.22e-05,3.19e-05,0.315,0.464,174.055,audio_features,57bIv3ROVypmo9bzJzUShI,spotify:track:57bIv3ROVypmo9bzJzUShI,https://api.spotify.com/v1/tracks/57bIv3ROVypmo9bzJzUShI,https://api.spotify.com/v1/audio-analysis/57bIv3ROVypmo9bzJzUShI,235835,4
0.335,0.858,7,-4.565,1,0.0532,0.00289,0.0,0.148,0.451,177.981,audio_features,6IxQ0PdozaZKch1m8tGCwb,spotify:track:6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/tracks/6IxQ0PdozaZKch1m8tGCwb,https://api.spotify.com/v1/audio-analysis/6IxQ0PdozaZKch1m8tGCwb,230427,4
0.157,0.796,8,-6.58,1,0.0585,0.000108,4.19e-05,0.0569,0.611,76.746,audio_features,6qpLrHNWL51KQCytTh5Zfq,spotify:track:6qpLrHNWL51KQCytTh5Zfq,https://api.spotify.com/v1/tracks/6qpLrHNWL51KQCytTh5Zfq,https://api.spotify.com/v1/audio-analysis/6qpLrHNWL51KQCytTh5Zfq,215147,4
0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,audio_features,1PJRDeZSoZk7gtisdTYfLi,spotify:track:1PJRDeZSoZk7gtisdTYfLi,https://api.spotify.com/v1/tracks/1PJRDeZSoZk7gtisdTYfLi,https://api.spotify.com/v1/audio-analysis/1PJRDeZSoZk7gtisdTYfLi,175227,4
